"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"agingstructureread"
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"6"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-6"	258	30.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"7"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-7"	296	38	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"8"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-8"	230	29	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"9"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-9"	211	28	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"10"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-10"	247	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"11"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-11"	281	31.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"12"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-12"	227	29	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"13"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-13"	236	29	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"14"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-14"	247	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"15"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-15"	342	33	0.5	"IndividualWeight"	6	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"16"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-16"	289	30.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"17"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-17"	394	35	0.5	"IndividualWeight"	14	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"18"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-18"	211	28	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"19"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-19"	200	28	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"20"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-20"	201	28	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"21"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-21"	246	29	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"22"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-22"	249	30	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"23"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-23"	214	29	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"24"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-24"	232	29.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"25"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-25"	206	29	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"26"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-26"	250	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"27"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-27"	319	32	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"28"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-28"	266	30.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"29"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-29"	248	29	0.5	"IndividualWeight"	NA	"M"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"30"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-30"	274	29.5	0.5	"IndividualWeight"	NA	"F"	NA
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"31"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1-31"	222	29	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"1"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-1"	188	28	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"2"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-2"	288	32	0.5	"IndividualWeight"	7	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"3"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-3"	351	34	0.5	"IndividualWeight"	7	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"4"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-4"	256	29.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"5"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-5"	248	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"6"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-6"	253	30	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"7"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-7"	287	30.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"8"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-8"	189	27.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"9"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-9"	232	29.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"10"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-10"	322	33	0.5	"IndividualWeight"	6	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"11"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-11"	209	28	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"12"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-12"	155	27	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"13"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-13"	251	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"14"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-14"	374	33	0.5	"IndividualWeight"	7	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"15"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-15"	234	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"16"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-16"	244	30.5	0.5	"IndividualWeight"	5	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"17"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-17"	210	28	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"18"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-18"	217	29	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"19"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-19"	211	28	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"20"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-20"	232	28.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"21"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-21"	233	30	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"22"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-22"	166	28	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"23"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-23"	190	28.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"24"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-24"	259	30.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"25"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-25"	263	30.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"26"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-26"	167	27	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"27"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-27"	206	28.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"28"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-28"	338	32	0.5	"IndividualWeight"	5	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"29"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-29"	204	28.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"30"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-30"	308	31.5	0.5	"IndividualWeight"	5	"F"	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"31"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-31"	287	31	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"32"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-32"	234	29	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"33"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-33"	193	28.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"34"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-34"	234	29.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"35"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-35"	257	29	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"36"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-36"	242	30.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"37"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-37"	257	30.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"38"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-38"	210	28.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"39"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1-39"	187	27.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"1"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-1"	194	28.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"2"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-2"	369	34	0.5	"IndividualWeight"	7	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"3"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-3"	161	27	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"4"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-4"	262	30.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"5"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-5"	147	26.5	0.5	"IndividualWeight"	3	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"6"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-6"	194	28.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"7"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-7"	336	33	0.5	"IndividualWeight"	7	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"8"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-8"	330	34	0.5	"IndividualWeight"	8	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"9"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-9"	109	25.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"10"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-10"	268	31.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"11"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-11"	230	30	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"12"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-12"	243	30	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"13"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-13"	154	26.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"14"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-14"	319	33	0.5	"IndividualWeight"	7	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"15"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-15"	346	33.5	0.5	"IndividualWeight"	6	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"16"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-16"	207	29	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"17"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-17"	95	23	0.5	"IndividualWeight"	3	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"18"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-18"	208	28.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"19"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-19"	211	29.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"20"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-20"	204	29	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"21"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-21"	242	30.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"22"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-22"	313	33	0.5	"IndividualWeight"	7	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"23"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-23"	304	32	0.5	"IndividualWeight"	7	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"24"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-24"	154	27	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"25"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-25"	280	32	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"26"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-26"	364	34	0.5	"IndividualWeight"	7	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"27"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-27"	204	29.5	0.5	"IndividualWeight"	4	"M"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"28"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-28"	201	29.5	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"29"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-29"	138	27	0.5	"IndividualWeight"	4	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"30"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-30"	205	29	0.5	"IndividualWeight"	5	"F"	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"31"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-31"	236	30	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"32"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-32"	161	27	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"33"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-33"	160	27	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"34"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-34"	253	30.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"35"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-35"	165	27.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"36"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-36"	170	28	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"37"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-37"	167	26.5	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"38"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-38"	176	28	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"39"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-39"	212	29	0.5	"IndividualWeight"	NA	NA	NA
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"40"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1-40"	203	29	0.5	"IndividualWeight"	NA	NA	NA
