"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"Sample"	"CatchFractionWeight"	"CatchFractionNumber"	"SampleWeight"	"SampleNumber"	"sampleproducttype"	"lengthmeasurement"
"NA/19/2021/10024/10"	"17"	"39017"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-17-39017-sild'G03/161722.G03/126417/Clupea harengus-1"	160000	717231	11.154	50	"1"	"E"
"NA/19/2021/10024/10"	"18"	"39018"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-18-39018-sild'G03/161722.G03/126417/Clupea harengus-1"	210000	631247	13.307	40	"1"	"E"
"NA/19/2021/10024/10"	"19"	"39019"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-19-39019-sild'G03/161722.G03/126417/Clupea harengus-1"	950000	2762115	11.35	33	"1"	"E"
"NA/19/2021/10024/10"	"20"	"39020"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-20-39020-sild'G03/161722.G03/126417/Clupea harengus-1"	140000	443000	11.693	37	"1"	"E"
"NA/19/2021/10024/10"	"21"	"39021"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-21-39021-sild'G03/161722.G03/126417/Clupea harengus-1"	130000	671677	6.387	33	"1"	"E"
"NA/19/2021/10024/10"	"22"	"39022"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-22-39022-sild'G03/161722.G03/126417/Clupea harengus-1"	360000	1061062	15.607	46	"1"	"E"
"NA/19/2021/10024/10"	"23"	"39023"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-23-39023-sild'G03/161722.G03/126417/Clupea harengus-1"	5e+05	1485596	15.482	46	"1"	"E"
"NA/19/2021/10024/10"	"24"	"39024"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-24-39024-sild'G03/161722.G03/126417/Clupea harengus-1"	270000	795911	15.944	47	"1"	"E"
"NA/19/2021/10024/10"	"25"	"39025"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-25-39025-sild'G03/161722.G03/126417/Clupea harengus-1"	140000	410102	12.631	37	"1"	"E"
"NA/19/2021/10024/10"	"26"	"39026"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-26-39026-sild'G03/161722.G03/126417/Clupea harengus-1"	160000	432973	9.608	26	"1"	"E"
"NA/19/2021/10024/10"	"27"	"39027"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-27-39027-sild'G03/161722.G03/126417/Clupea harengus-1"	120000	356594	29.277	87	"1"	"E"
"NA/19/2021/10024/10"	"27"	"39027"	"kolmule/164774/126439/NA"	"2"	"NA/19/2021/10024/10-27-39027-kolmule/164774/126439/NA-2"	150	NA	NA	NA	NA	NA
"NA/19/2021/10024/10"	"28"	"39028"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-28-39028-sild'G03/161722.G03/126417/Clupea harengus-1"	620000	2142199	13.024	45	"1"	"E"
"NA/19/2021/10024/10"	"29"	"39029"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-29-39029-sild'G03/161722.G03/126417/Clupea harengus-1"	350000	1726568	9.933	49	"1"	"E"
"NA/19/2021/10024/10"	"30"	"39030"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-30-39030-sild'G03/161722.G03/126417/Clupea harengus-1"	60000	175524	10.255	30	"1"	"E"
"NA/19/2021/10024/10"	"32"	"39032"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-32-39032-sild'G03/161722.G03/126417/Clupea harengus-1"	3e+05	813981	12.531	34	"1"	"E"
"NA/19/2021/10024/10"	"33"	"39033"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-33-39033-sild'G03/161722.G03/126417/Clupea harengus-1"	370000	1701775	10.871	50	"1"	"E"
"NA/19/2021/10024/10"	"35"	"39035"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-35-39035-sild'G03/161722.G03/126417/Clupea harengus-1"	230000	1087654	11.842	56	"1"	"E"
"NA/19/2021/10024/10"	"36"	"39036"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-36-39036-sild'G03/161722.G03/126417/Clupea harengus-1"	135000	391872	11.713	34	"1"	"E"
"NA/19/2021/10024/10"	"37"	"39037"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-37-39037-sild'G03/161722.G03/126417/Clupea harengus-1"	210000	926791	11.556	51	"1"	"E"
"NA/19/2021/10024/10"	"38"	"39038"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-38-39038-sild'G03/161722.G03/126417/Clupea harengus-1"	615000	1764887	9.757	28	"1"	"E"
"NA/19/2021/10024/10"	"39"	"39039"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-39-39039-sild'G03/161722.G03/126417/Clupea harengus-1"	155000	615504	17.376	69	"1"	"E"
"NA/19/2021/10024/10"	"40"	"39040"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-40-39040-sild'G03/161722.G03/126417/Clupea harengus-1"	13000	38321	12.552	37	"1"	"E"
"NA/19/2021/10024/10"	"41"	"39041"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-41-39041-sild'G03/161722.G03/126417/Clupea harengus-1"	220000	1031002	8.322	39	"1"	"E"
"NA/19/2021/10024/10"	"42"	"39042"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-42-39042-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	578778	9.33	36	"1"	"E"
"NA/19/2021/10024/10"	"43"	"39043"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-43-39043-sild'G03/161722.G03/126417/Clupea harengus-1"	50000	148135	11.476	34	"1"	"E"
"NA/19/2021/10024/10"	"45"	"39045"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-45-39045-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	561097	12.03	45	"1"	"E"
"NA/19/2021/10024/10"	"46"	"39046"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-46-39046-sild'G03/161722.G03/126417/Clupea harengus-1"	330000	1381395	6.45	27	"1"	"E"
"NA/19/2021/10024/10"	"47"	"39047"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-47-39047-sild'G03/161722.G03/126417/Clupea harengus-1"	390000	1507433	10.09	39	"1"	"E"
"NA/19/2021/10024/10"	"48"	"39048"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-48-39048-sild'G03/161722.G03/126417/Clupea harengus-1"	630000	2269861	11.102	40	"1"	"E"
"NA/19/2021/10024/10"	"49"	"39049"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-49-39049-sild'G03/161722.G03/126417/Clupea harengus-1"	430000	1875047	13.301	58	"1"	"E"
"NA/19/2021/10024/10"	"50"	"39050"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-50-39050-sild'G03/161722.G03/126417/Clupea harengus-1"	360000	1388587	10.111	39	"1"	"E"
"NA/19/2021/10024/10"	"51"	"39051"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-51-39051-sild'G03/161722.G03/126417/Clupea harengus-1"	850000	2708062	15.38	49	"1"	"E"
"NA/19/2021/10024/10"	"52"	"39052"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-52-39052-sild'G03/161722.G03/126417/Clupea harengus-1"	110000	546358	11.476	57	"1"	"E"
"NA/19/2021/10024/10"	"53"	"39053"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-53-39053-sild'G03/161722.G03/126417/Clupea harengus-1"	1100000	4475028	11.553	47	"1"	"E"
"NA/19/2021/10024/10"	"54"	"39054"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-54-39054-sild'G03/161722.G03/126417/Clupea harengus-1"	8e+05	3058799	9.677	37	"1"	"E"
"NA/19/2021/10024/10"	"55"	"39055"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-55-39055-sild'G03/161722.G03/126417/Clupea harengus-1"	580000	2347424	15.566	63	"1"	"E"
"NA/19/2021/10024/10"	"56"	"39056"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-56-39056-sild'G03/161722.G03/126417/Clupea harengus-1"	1065000	3909692	5.448	20	"1"	"E"
"NA/19/2021/10024/10"	"57"	"39057"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-57-39057-sild'G03/161722.G03/126417/Clupea harengus-1"	465000	1727878	11.572	43	"1"	"E"
"NA/19/2021/10024/10"	"58"	"39058"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-58-39058-sild'G03/161722.G03/126417/Clupea harengus-1"	290000	1123176	14.459	56	"1"	"E"
"NA/19/2021/10024/10"	"59"	"39059"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-59-39059-sild'G03/161722.G03/126417/Clupea harengus-1"	1040000	3546331	6.745	23	"1"	"E"
"NA/19/2021/10024/10"	"60"	"39060"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-60-39060-sild'G03/161722.G03/126417/Clupea harengus-1"	885000	3554746	13.444	54	"1"	"E"
"NA/19/2021/10024/10"	"61"	"39061"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-61-39061-sild'G03/161722.G03/126417/Clupea harengus-1"	6e+05	NA	12.623	48	"1"	"E"
"NA/19/2021/10024/10"	"62"	"39062"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-62-39062-sild'G03/161722.G03/126417/Clupea harengus-1"	9e+05	3495619	11.071	43	"1"	"E"
"NA/19/2021/10024/10"	"63"	"39063"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-63-39063-sild'G03/161722.G03/126417/Clupea harengus-1"	325000	1124697	8.669	30	"1"	"E"
"NA/19/2021/10024/10"	"64"	"39064"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-64-39064-sild'G03/161722.G03/126417/Clupea harengus-1"	120000	481859	6.973	28	"1"	"E"
"NA/19/2021/10024/10"	"65"	"39065"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-65-39065-sild'G03/161722.G03/126417/Clupea harengus-1"	460000	1716418	10.72	40	"1"	"E"
"NA/19/2021/10024/10"	"66"	"39066"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-66-39066-sild'G03/161722.G03/126417/Clupea harengus-1"	290000	1043006	13.068	47	"1"	"E"
"NA/19/2021/10024/10"	"67"	"39067"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-67-39067-sild'G03/161722.G03/126417/Clupea harengus-1"	1e+05	361639	7.466	27	"1"	"E"
"NA/19/2021/10024/10"	"68"	"39068"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-68-39068-sild'G03/161722.G03/126417/Clupea harengus-1"	4e+05	1548969	14.203	55	"1"	"E"
"NA/19/2021/10024/10"	"69"	"39069"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-69-39069-sild'G03/161722.G03/126417/Clupea harengus-1"	450000	1811859	8.196	33	"1"	"E"
"NA/19/2021/10024/10"	"70"	"39070"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-70-39070-sild'G03/161722.G03/126417/Clupea harengus-1"	660000	2571036	13.092	51	"1"	"E"
"NA/19/2021/10024/10"	"71"	"39071"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-71-39071-sild'G03/161722.G03/126417/Clupea harengus-1"	280000	1080743	9.586	37	"1"	"E"
"NA/19/2021/10024/10"	"72"	"39072"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-72-39072-sild'G03/161722.G03/126417/Clupea harengus-1"	630000	2404121	15.723	60	"1"	"E"
"NA/19/2021/10024/10"	"73"	"39073"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-73-39073-sild'G03/161722.G03/126417/Clupea harengus-1"	680000	2482462	13.97	51	"1"	"E"
"NA/19/2021/10024/10"	"74"	"39074"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-74-39074-sild'G03/161722.G03/126417/Clupea harengus-1"	80000	297596	20.968	78	"1"	"E"
"NA/19/2021/10024/10"	"75"	"39075"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-75-39075-sild'G03/161722.G03/126417/Clupea harengus-1"	325000	1357060	10.298	43	"1"	"E"
"NA/19/2021/10024/10"	"76"	"39076"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-76-39076-sild'G03/161722.G03/126417/Clupea harengus-1"	10000	46341	5.179	24	"1"	"E"
"NA/19/2021/10024/10"	"77"	"39077"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-77-39077-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	602871	10.45	42	"1"	"E"
"NA/19/2021/10024/10"	"78"	"39078"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-78-39078-sild'G03/161722.G03/126417/Clupea harengus-1"	1e+06	4156107	9.865	41	"1"	"E"
"NA/19/2021/10024/10"	"79"	"39079"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-79-39079-sild'G03/161722.G03/126417/Clupea harengus-1"	40000	148062	8.645	32	"1"	"E"
"NA/19/2021/10024/10"	"80"	"39080"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-80-39080-sild'G03/161722.G03/126417/Clupea harengus-1"	30000	94285	8.591	27	"1"	"E"
"NA/19/2021/10024/10"	"81"	"39081"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-81-39081-sild'G03/161722.G03/126417/Clupea harengus-1"	390000	1502709	8.305	32	"1"	"E"
"NA/19/2021/10024/10"	"82"	"39082"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-82-39082-sild'G03/161722.G03/126417/Clupea harengus-1"	636000	1972453	10.963	34	"1"	"E"
"NA/19/2021/10024/10"	"85"	"39085"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-85-39085-sild'G03/161722.G03/126417/Clupea harengus-1"	120000	457205	7.349	28	"1"	"E"
"NA/19/2022/10024/10"	"0"	"39100"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-0-39100-sild'G03/161722.G03/126417/Clupea harengus-1"	447000	1528578	10.235	35	"1"	"E"
"NA/19/2022/10024/10"	"1"	"39001"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-1-39001-sild'G03/161722.G03/126417/Clupea harengus-1"	51000	189257	10.779	40	"1"	"E"
"NA/19/2022/10024/10"	"3"	"39003"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-3-39003-sild'G03/161722.G03/126417/Clupea harengus-1"	250000	900559	10.549	38	"1"	"E"
"NA/19/2022/10024/10"	"4"	"39004"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-4-39004-sild'G03/161722.G03/126417/Clupea harengus-1"	460000	1671208	7.707	28	"1"	"E"
"NA/19/2022/10024/10"	"5"	"39005"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-5-39005-sild'G03/161722.G03/126417/Clupea harengus-1"	75000	329132	8.887	39	"1"	"E"
"NA/19/2022/10024/10"	"6"	"39006"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-6-39006-sild'G03/161722.G03/126417/Clupea harengus-1"	210000	791631	10.611	40	"1"	"E"
"NA/19/2022/10024/10"	"7"	"39007"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-7-39007-sild'G03/161722.G03/126417/Clupea harengus-1"	90000	339520	6.627	25	"1"	"E"
"NA/19/2022/10024/10"	"8"	"39008"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-8-39008-sild'G03/161722.G03/126417/Clupea harengus-1"	2e+05	819672	11.468	47	"1"	"E"
"NA/19/2022/10024/10"	"9"	"39009"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-9-39009-sild'G03/161722.G03/126417/Clupea harengus-1"	70000	259845	6.196	23	"1"	"E"
"NA/19/2022/10024/10"	"10"	"39010"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-10-39010-sild'G03/161722.G03/126417/Clupea harengus-1"	50000	149655	13.03	39	"1"	"E"
"NA/19/2022/10024/10"	"11"	"39011"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-11-39011-sild'G03/161722.G03/126417/Clupea harengus-1"	250000	992759	8.562	34	"1"	"E"
"NA/19/2022/10024/10"	"12"	"39012"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-12-39012-sild'G03/161722.G03/126417/Clupea harengus-1"	1e+05	405363	9.621	39	"1"	"E"
"NA/19/2022/10024/10"	"13"	"39013"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-13-39013-sild'G03/161722.G03/126417/Clupea harengus-1"	135000	561769	11.535	48	"1"	"E"
"NA/19/2022/10024/10"	"14"	"39014"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-14-39014-sild'G03/161722.G03/126417/Clupea harengus-1"	330000	1152713	9.161	32	"1"	"E"
"NA/19/2022/10024/10"	"15"	"39015"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-15-39015-sild'G03/161722.G03/126417/Clupea harengus-1"	360000	1342310	9.655	36	"1"	"E"
"NA/19/2022/10024/10"	"16"	"39016"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-16-39016-sild'G03/161722.G03/126417/Clupea harengus-1"	245000	953156	12.595	49	"1"	"E"
"NA/19/2022/10024/10"	"17"	"39017"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-17-39017-sild'G03/161722.G03/126417/Clupea harengus-1"	170000	529905	10.266	32	"1"	"E"
"NA/19/2022/10024/10"	"18"	"39018"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-18-39018-sild'G03/161722.G03/126417/Clupea harengus-1"	660000	1798365	8.441	23	"1"	"E"
"NA/19/2022/10024/10"	"19"	"39019"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-19-39019-sild'G03/161722.G03/126417/Clupea harengus-1"	165000	483682	10.234	30	"1"	"E"
"NA/19/2022/10024/10"	"20"	"39020"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-20-39020-sild'G03/161722.G03/126417/Clupea harengus-1"	220000	772834	8.54	30	"1"	"E"
"NA/19/2022/10024/10"	"21"	"39021"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-21-39021-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	445879	9.756	29	"1"	"E"
"NA/19/2022/10024/10"	"22"	"39022"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-22-39022-sild'G03/161722.G03/126417/Clupea harengus-1"	250000	914596	7.927	29	"1"	"E"
"NA/19/2022/10024/10"	"23"	"39023"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-23-39023-sild'G03/161722.G03/126417/Clupea harengus-1"	330000	1337591	16.283	66	"1"	"E"
"NA/19/2022/10024/10"	"24"	"39024"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-24-39024-sild'G03/161722.G03/126417/Clupea harengus-1"	2e+05	659794	9.7	32	"1"	"E"
"NA/19/2022/10024/10"	"25"	"39025"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-25-39025-sild'G03/161722.G03/126417/Clupea harengus-1"	260000	952769	9.824	36	"1"	"E"
"NA/19/2022/10024/10"	"28"	"39028"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-28-39028-sild'G03/161722.G03/126417/Clupea harengus-1"	110000	332427	9.927	30	"1"	"E"
"NA/19/2022/10024/10"	"29"	"39029"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-29-39029-sild'G03/161722.G03/126417/Clupea harengus-1"	180000	752788	12.912	54	"1"	"E"
"NA/19/2022/10024/10"	"30"	"39030"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-30-39030-sild'G03/161722.G03/126417/Clupea harengus-1"	510000	2610634	12.112	62	"1"	"E"
"NA/19/2022/10024/10"	"31"	"39031"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-31-39031-sild'G03/161722.G03/126417/Clupea harengus-1"	1280000	3734619	7.883	23	"1"	"E"
"NA/19/2022/10024/10"	"32"	"39032"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-32-39032-sild'G03/161722.G03/126417/Clupea harengus-1"	180000	678989	10.604	40	"1"	"E"
"NA/19/2022/10024/10"	"33"	"39033"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-33-39033-sild'G03/161722.G03/126417/Clupea harengus-1"	465000	1837517	8.604	34	"1"	"E"
"NA/19/2022/10024/10"	"39"	"39039"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-39-39039-sild'G03/161722.G03/126417/Clupea harengus-1"	6e+05	2027241	9.471	32	"1"	"E"
"NA/19/2022/10024/10"	"40"	"39040"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-40-39040-sild'G03/161722.G03/126417/Clupea harengus-1"	220000	747991	9.706	33	"1"	"E"
"NA/19/2022/10024/10"	"41"	"39041"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-41-39041-sild'G03/161722.G03/126417/Clupea harengus-1"	720000	2285055	13.864	44	"1"	"E"
"NA/19/2022/10024/10"	"42"	"39042"	"sild'G03/161722.G03/126417/Clupea harengus"	"2"	"NA/19/2022/10024/10-42-39042-sild'G03/161722.G03/126417/Clupea harengus-2"	1e+05	NA	9.524	34	"1"	"E"
"NA/19/2022/10024/10"	"42"	"39042"	"Vassild/162064/126715/NA"	"1"	"NA/19/2022/10024/10-42-39042-Vassild/162064/126715/NA-1"	1000	NA	NA	NA	NA	NA
"NA/19/2022/10024/10"	"43"	"39043"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-43-39043-sild'G03/161722.G03/126417/Clupea harengus-1"	8e+05	2667161	10.798	36	"1"	"E"
"NA/19/2022/10024/10"	"44"	"39044"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-44-39044-sild'G03/161722.G03/126417/Clupea harengus-1"	250000	854325	10.242	35	"1"	"E"
"NA/19/2022/10024/10"	"45"	"39045"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-45-39045-sild'G03/161722.G03/126417/Clupea harengus-1"	6e+05	2015226	8.932	30	"1"	"E"
"NA/19/2022/10024/10"	"46"	"39046"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-46-39046-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	467202	10.595	33	"1"	"E"
"NA/19/2022/10024/10"	"47"	"39047"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-47-39047-sild'G03/161722.G03/126417/Clupea harengus-1"	3e+05	998668	10.514	35	"1"	"E"
"NA/19/2022/10024/10"	"48"	"39048"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-48-39048-sild'G03/161722.G03/126417/Clupea harengus-1"	50000	161908	13.588	44	"1"	"E"
"NA/19/2022/10024/10"	"49"	"39049"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-49-39049-sild'G03/161722.G03/126417/Clupea harengus-1"	330000	1085526	10.944	36	"1"	"E"
"NA/19/2022/10024/10"	"50"	"39050"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-50-39050-sild'G03/161722.G03/126417/Clupea harengus-1"	440000	1428252	8.934	29	"1"	"E"
"NA/19/2022/10024/10"	"51"	"39051"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-51-39051-sild'G03/161722.G03/126417/Clupea harengus-1"	2e+05	664032	6.325	21	"1"	"E"
"NA/19/2022/10024/10"	"52"	"39052"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-52-39052-sild'G03/161722.G03/126417/Clupea harengus-1"	130000	401987	10.672	33	"1"	"E"
"NA/19/2022/10024/10"	"53"	"39053"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-53-39053-sild'G03/161722.G03/126417/Clupea harengus-1"	180000	555995	13.921	43	"1"	"E"
"NA/19/2022/10024/10"	"54"	"39054"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-54-39054-sild'G03/161722.G03/126417/Clupea harengus-1"	125000	330352	9.838	26	"1"	"E"
"NA/19/2022/10024/10"	"55"	"39055"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-55-39055-sild'G03/161722.G03/126417/Clupea harengus-1"	2e+05	681618	9.096	31	"1"	"E"
"NA/19/2022/10024/10"	"56"	"39056"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-56-39056-sild'G03/161722.G03/126417/Clupea harengus-1"	910000	3221239	9.605	34	"1"	"E"
"NA/19/2022/10024/10"	"57"	"39057"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-57-39057-sild'G03/161722.G03/126417/Clupea harengus-1"	310000	1007857	7.382	24	"1"	"E"
"NA/19/2022/10024/10"	"58"	"39058"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2022/10024/10-58-39058-sild'G03/161722.G03/126417/Clupea harengus-1"	110000	403931	9.259	34	"1"	"E"
