"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SpeciesCategory"
"NA/11/2021/9553/5"	"12"	"99634"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"13"	"99635"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"15"	"99637"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"16"	"99638"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"17"	"99639"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"18"	"99640"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"19"	"99641"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"21"	"99643"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"22"	"99644"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"23"	"99645"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"25"	"99647"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"26"	"99648"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"27"	"99649"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"28"	"99650"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"29"	"99651"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"30"	"99652"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"31"	"99653"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"32"	"99654"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"33"	"99655"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"34"	"99656"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"35"	"99657"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"36"	"99658"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"37"	"99659"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"38"	"99660"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"39"	"99661"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"40"	"99662"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"41"	"99663"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"42"	"99664"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"43"	"99665"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"44"	"99666"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"45"	"99667"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"46"	"99668"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"47"	"99669"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"48"	"99670"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
